09/02/2021 01:16:42,Class A,244860278,57.745638,10.764295,Under way using engine,0,8.6,177.2,177,9760366,PDBH,LADY ARIANE,Cargo,No additional information,14,88,GPS,4.2,DK NVD,04/02/2021 18:00:00,AIS,79,9,8,6
09/02/2021 01:16:42,Class A,219437000,57.812147,10.268632,Under way using engine,1.1,24.4,255.4,253,9262089,OWKM2,BEGONIA SEAWAYS,Cargo,No additional information,30,231,GPS,6.9,BEGNE,10/02/2021 05:00:00,AIS,139,92,15,15
09/02/2021 01:16:42,Class B,219004907,55.695685,12.612808,Unknown value,,0,,,Unknown,OUQX2,FONIKS MILJO,Cargo,,5,18,Undefined,,,,AIS,5,13,4,1
09/02/2021 01:16:42,Class A,309467000,54.865367,15.349362,Under way using engine,,6.4,95.1,93,9195690,C6VU7,FRI OCEAN,Cargo,,12,90,GPS,3.4,GDYNIA,09/02/2021 20:00:00,AIS,70,20,7,5
09/02/2021 01:16:42,Class A,219011857,55.88055,11.136535,Under way using engine,,0,,,Unknown,XP4027,CADIMO,Fishing,,4,10,Internal,,,,AIS,3,7,2,2
09/02/2021 01:16:42,Class A,219007606,57.593323,9.961072,Under way using engine,,0.1,337.3,,Unknown,OU6719,KAREN MARGRETHE,Fishing,,4,10,GPS,,,14/11/2021 00:00:00,AIS,3,7,2,2
09/02/2021 01:16:42,Class A,219004275,57.592452,9.954685,Engaged in fishing,0,0,343.5,227,Unknown,XP 2750,MATI HM365,Fishing,,4,14,GPS,,,,AIS,12,2,1,3
09/02/2021 01:16:42,Class A,538008046,57.686783,10.8653,Under way using engine,0,10.7,113,112,9412452,V7CI6,ELLI,Tanker,,44,250,GPS,11.6,SE GOT,09/02/2021 04:00:00,AIS,210,40,17,27
09/02/2021 01:16:42,Class B,220351000,55.963242,11.847317,Unknown value,,0,283.6,,Unknown,OU7332,H335 EMILY,Fishing,,5,14,Undefined,,,,AIS,4,10,2,3
09/02/2021 01:16:42,Class A,219027753,56.004913,8.122937,Unknown value,0,0,327.4,65,9905992,OYYQ,KATRI,Fishing,,6,14,GPS,2,HVIDESANDEE,,AIS,6,8,5,1
09/02/2021 01:16:42,Class A,219689000,56.697395,8.220118,Engaged in fishing,0,0,331.7,342,Unknown,OWCZ,EMMIE NOAH L520,Fishing,,9,40,GPS,6.5,FISHING GROUND,20/02/2021 06:00:00,AIS,30,10,3,6
09/02/2021 01:16:42,Class A,305978000,55.466507,10.91737,Under way using engine,0,14.6,148.7,148,9387592,V2GK8,PEGASUS,Cargo,Category X,23,158,GPS,8.5,DEBRV VIA NOK,09/02/2021 20:00:00,AIS,147,11,21,2
09/02/2021 01:16:42,Class A,211750690,55.452268,8.475552,Under way using engine,0,0,252.4,56,9280110,DFJY,CLAUDIA,Tanker,,10,69,GPS,3.7,DENHA,10/02/2021 09:00:00,AIS,57,12,5,5
09/02/2021 01:16:42,Class A,257086660,57.128895,11.684127,Under way using engine,2.9,12,344,345,9114763,LAWH7,FJORDSTRAUM,Tanker,,17,100,GPS,5.5,DK KAL>NO RAF,09/02/2021 12:00:00,AIS,80,20,8,9
09/02/2021 01:16:42,Class A,265522240,57.699145,11.667317,Unknown value,0,0,239.6,64,8612055,SFHZ,MARIE,Passenger,,14,92,GPS,,HONO PINAN,,AIS,43,49,7,7
09/02/2021 01:16:42,Class A,220343000,57.718192,10.587537,Engaged in fishing,0,0,11.7,307,Unknown,OU4649,SOFIE LYKKE,Fishing,,4,16,GPS,,HJEM TIL TOESERNE,30/01/2022 06:44:00,AIS,4,12,2,2
09/02/2021 01:16:42,Class A,219005878,57.321445,11.126568,Engaged in fishing,0,0,103,120,Unknown,XP3270,FN445 CAROLINE,Fishing,,5,18,GPS,25,,28/07/2021 00:00:00,AIS,10,8,3,2
09/02/2021 01:16:42,Class A,314437000,55.8515,12.731667,Under way using engine,0,11,5,4,9177868,8PAM6,WILSON MERSEY,Cargo,,12,90,GPS,4.7,NOSVG,10/02/2021 16:00:00,AIS,74,16,7,5
09/02/2021 01:16:42,Class A,273452000,55.47785,14.679817,Under way using engine,-12.9,6.4,257.2,270,9119361,UBRB,SURGUT,Cargo,,16,117,Combined GPS/GLONASS,4.8,DK FRC,10/02/2021 07:30:00,AIS,84,33,10,6
09/02/2021 01:16:42,Class A,244060577,57.278437,11.572823,Under way using engine,-0.7,9.9,342.1,346,9765079,PDAE,CARDISSA,Tanker,Category OS,19,120,GPS,5.5,NLRTM,11/02/2021 11:00:00,AIS,85,35,6,13
09/02/2021 01:16:42,Class A,219024698,56.694097,8.22384,Engaged in fishing,0,0,346.1,340,Unknown,OXQD,BIRGITTE L349,Fishing,,8,32,GPS,,,,AIS,20,12,4,4
09/02/2021 01:16:42,Class A,219025739,55.715732,10.016703,Under way sailing,,0.1,237.7,317,Unknown,XPH4512,THYRA,Fishing,,6,16,GPS,,,,AIS,14,2,2,4
09/02/2021 01:16:42,Class A,211227550,54.419667,11.191617,Unknown value,0,0,222.7,85,Unknown,DLFV,KAROLINE,Passenger,,6,28,GPS,2.7,BURGSTAAKEN_FEHMARN,01/02/2021 08:00:00,AIS,9,19,3,3
09/02/2021 01:16:42,Class A,273338540,57.232488,8.641405,Under way using engine,0,4.9,55.9,57,9549633,UBLC,LAZURITE,Cargo,,14,89,GPS,6.5,PLGDN,12/02/2021 13:00:00,AIS,77,12,7,7
09/02/2021 01:16:42,Class A,265573150,57.712888,11.690265,Under way using engine,0,0,21.8,264,Unknown,SFIV,GULLMAJ,Other,No additional information,14,92,GPS,4.3,BJORKO,01/04/2021 10:00:00,AIS,48,44,10,4
09/02/2021 01:16:42,Class A,219941000,56.240723,7.120738,Under way using engine,,7.2,227.5,225,Unknown,OZZC,DORTE RIXEN L237,Fishing,,6,22,GPS,3.6,GILLNETS CH16FORINFO,,AIS,17,5,3,3
09/02/2021 01:16:42,Class A,219023833,55.669005,11.066545,Under way using engine,0,18.2,105,103,9839507,OX3109,DANPILOT DELTA,Pilot,,4,15,GPS,1.5,,,AIS,11,4,2,2
09/02/2021 01:16:42,Base Station,2190052,54.872378,11.19691,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
09/02/2021 01:16:42,Class A,219106000,57.928307,9.796195,Unknown value,0,0.6,312,72,Unknown,OZUE,A 357 HANNE DUE,Fishing,,6,23,GPS,,,,AIS,15,8,3,3
09/02/2021 01:16:42,Class A,265785300,56.268058,12.839603,Not under command,,0,146.2,,Unknown,SCMJ,SCAMPITELLA,Undefined,,,,GPS,5.1,ALANG,17/04/2021 12:00:00,AIS,,,,
09/02/2021 01:16:42,Class A,250000963,54.3795,11.8075,Under way using engine,11.4,10.7,141.4,139,9361744,EIFZ,ARKLOW FORTUNE,Cargo,,14,90,GPS,4.3,ROSTOCK,09/02/2021 03:00:00,AIS,75,15,10,4
09/02/2021 01:16:42,Class A,219011953,57.715633,10.587615,Engaged in fishing,,0,,,Unknown,OX2954,S61 NORDAN,Fishing,,4,8,Internal,,,,AIS,6,2,2,2
09/02/2021 01:16:42,Class A,636091859,54.695845,15.687513,Under way using engine,0,8.9,85,84,9534250,D5HS8,MARIA ELISE,Cargo,,15,115,GPS,6.2,RU KGD,09/02/2021 18:00:00,AIS,101,14,5,10
09/02/2021 01:16:42,Class A,211551940,54.69284,8.576422,Under way using engine,0,0,162.3,92,9604378,DKBI,SCHLESWIG-HOLSTEIN,Passenger,No additional information,17,76,GPS,1.8,WITT<>WYK<>DAG,03/06/2021 12:30:00,AIS,38,38,8,9
09/02/2021 01:16:42,Class A,245451000,57.487392,9.212445,Under way using engine,-25.7,13.3,243,234,9113721,PHBB,MARJA,Cargo,Category Y,18,101,GPS,6.3,BEANR,10/02/2021 08:00:00,AIS,79,22,11,7
09/02/2021 01:16:42,Base Station,2655150,57.693993,12.058642,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
09/02/2021 01:16:42,Class A,230352000,55.366755,12.671758,Under way using engine,0,13.7,13,10,9126247,OJHJ,MARJATTA,Cargo,,18,120,GPS,7.2,NLTNZ,11/02/2021 04:00:00,AIS,108,12,10,8
09/02/2021 01:16:42,Class A,265703000,57.058617,12.270187,Under way using engine,0,0,166,71,Unknown,SHRM,VG59 LIPTON,Fishing,,6,27,GPS,,,,AIS,17,10,5,1
09/02/2021 01:16:42,Class A,311000671,54.783817,13.866317,Under way using engine,-7.5,18.2,192.3,190,9237242,C6DG8,CRACOVIA,Passenger,,24,180,GPS,6.3,SWIN <-> YSTAD,08/02/2021 04:40:00,AIS,22,158,12,12
09/02/2021 01:16:42,Class A,304819000,56.10325,10.452525,Under way using engine,0,12.5,111.2,112,9858424,V2HF7,STARNES,Cargo,Reserved for future use,29,190,GPS,6.9,DIRDAL NORWAY,10/02/2021 04:00:00,AIS,155,35,27,2
